value,yhat,rep,name,response
155.17241379310346,0.08786597722020108,1,folded_aspect,ir
161.3793103448276,0.08748766749146152,1,folded_aspect,ir
167.58620689655172,0.08779859524614668,1,folded_aspect,ir
173.79310344827587,0.08793507047347053,1,folded_aspect,ir
180,0.09967137849091429,1,folded_aspect,ir
0.69,0.10138721519751111,1,minelev,ir
118.6,0.08754727814515874,1,minelev,ir
236.51,0.08438242163320214,1,minelev,ir
354.42,0.087954983109291,1,minelev,ir
472.33,0.08535850849025724,1,minelev,ir
590.24,0.08180267897662213,1,minelev,ir
708.1500000000001,0.07820289649598179,1,minelev,ir
826.0600000000001,0.07846311940745425,1,minelev,ir
943.97,0.08152501334839105,1,minelev,ir
1061.88,0.0858350356527681,1,minelev,ir
1179.79,0.08521288320262169,1,minelev,ir
1297.7,0.08323082975779922,1,minelev,ir
1415.6100000000001,0.0819183846045936,1,minelev,ir
1533.52,0.0819183846045936,1,minelev,ir
1651.43,0.0819183846045936,1,minelev,ir
1769.34,0.08129123634829286,1,minelev,ir
1887.25,0.08129123634829286,1,minelev,ir
2005.16,0.08129123634829286,1,minelev,ir
2123.07,0.08129123634829286,1,minelev,ir
2240.98,0.08129123634829286,1,minelev,ir
2358.89,0.08129123634829286,1,minelev,ir
2476.8,0.0813245696816262,1,minelev,ir
2594.71,0.0813245696816262,1,minelev,ir
2712.62,0.08130605116310768,1,minelev,ir
2830.53,0.081307914452205,1,minelev,ir
2948.44,0.081307914452205,1,minelev,ir
3066.35,0.081307914452205,1,minelev,ir
3184.2599999999998,0.081307914452205,1,minelev,ir
3302.17,0.081307914452205,1,minelev,ir
3420.08,0.081307914452205,1,minelev,ir
0,0.08796215606490036,1,slope,ir
0.9310344827586207,0.08761973345930697,1,slope,ir
1.8620689655172413,0.08738743614482107,1,slope,ir
2.793103448275862,0.08747906500139237,1,slope,ir
3.7241379310344827,0.08687182938809106,1,slope,ir
4.655172413793103,0.08605532489677128,1,slope,ir
5.586206896551724,0.08919541621557213,1,slope,ir
6.517241379310344,0.08910863705445095,1,slope,ir
7.448275862068965,0.08880027650709847,1,slope,ir
8.379310344827585,0.087795874847310093,1,slope,ir
9.310344827586206,0.08711891117258466,1,slope,ir
10.241379310344827,0.08688046453083435,1,slope,ir
11.172413793103448,0.08681331440706737,1,slope,ir
12.10344827586207,0.08600038050697004,1,slope,ir
13.034482758620689,0.085773361588822,1,slope,ir
13.96551724137931,0.0854553436878707,1,slope,ir
14.89655172413793,0.0865485927210453,1,slope,ir
15.827586206896552,0.0868185027393424,1,slope,ir
16.75862068965517,0.08726209145497758,1,slope,ir
17.689655172413794,0.08750133359970019,1,slope,ir
18.620689655172413,0.08746181698736986,1,slope,ir
19.551724137931036,0.0876622661267224,1,slope,ir
20.482758620689655,0.087620379227035,1,slope,ir
21.413793103448274,0.08777091789921344,1,slope,ir
22.344827586206897,0.08783754944118745,1,slope,ir
23.275862068965516,0.08785606795970599,1,slope,ir
24.20689655172414,0.08836061382040752,1,slope,ir
25.137931034482758,0.08836061382040752,1,slope,ir
26.068965517241377,0.08894552549675401,1,slope,ir
27,0.08894552549675401,1,slope,ir
0.126344828,0.08997088544901102,1,mean.max.canopy.ht,ii
1.705778793241379,0.0665432705370778,1,mean.max.canopy.ht,ii
3.2852127584827584,0.061551499007766713,1,mean.max.canopy.ht,ii
4.864646723724137,0.05860950623112223,1,mean.max.canopy.ht,ii
6.444080688965516,0.05724019139293336,1,mean.max.canopy.ht,ii
8.023514654206895,0.05688680670656671,1,mean.max.canopy.ht,ii
9.602948619448275,0.05626994686758897,1,mean.max.canopy.ht,ii
11.182382584689655,0.05621336544731121,1,mean.max.canopy.ht,ii
12.761816549931034,0.05569036864412231,1,mean.max.canopy.ht,ii
14.341250515172412,0.05562569396851118,1,mean.max.canopy.ht,ii
15.920684480413792,0.05615531224146676,1,mean.max.canopy.ht,ii
17.500118445655172,0.056292095537211186,1,mean.max.canopy.ht,ii
19.07955241089655,0.060052663736722224,1,mean.max.canopy.ht,ii
20.65898637613793,0.059917022757555574,1,mean.max.canopy.ht,ii
22.23842034137931,0.06415274406004444,1,mean.max.canopy.ht,ii
23.81785430662069,0.06338235093323334,1,mean.max.canopy.ht,ii
25.397288271862067,0.062381383317277786,1,mean.max.canopy.ht,ii
26.976722237103445,0.06316834482554447,1,mean.max.canopy.ht,ii
28.556156202344823,0.06388940039314447,1,mean.max.canopy.ht,ii
30.135590167586205,0.06961194985453335,1,mean.max.canopy.ht,ii
31.715024132827583,0.06994551924683334,1,mean.max.canopy.ht,ii
33.294458098068965,0.07311219719281112,1,mean.max.canopy.ht,ii
34.87389206331034,0.07318951646446667,1,mean.max.canopy.ht,ii
36.45332602855172,0.0760931206966889,1,mean.max.canopy.ht,ii
38.0327599937931,0.08141898396933334,1,mean.max.canopy.ht,ii
39.61219395903448,0.08141898396933334,1,mean.max.canopy.ht,ii
41.191627924275856,0.08141898396933334,1,mean.max.canopy.ht,ii
42.771061889517235,0.08141898396933334,1,mean.max.canopy.ht,ii
44.35049585475862,0.08141898396933334,1,mean.max.canopy.ht,ii
45.92992982,0.08141898396933334,1,mean.max.canopy.ht,ii
1.019987687,0.09658645596037757,1,rumple,ii
1.2562601541724139,0.06226348244948889,1,rumple,ii
1.4925326213448276,0.057063120343966704,1,rumple,ii
1.7288050885172415,0.05389467773872232,1,rumple,ii
1.9650775556896551,0.05350862052558899,1,rumple,ii
2.2013500228620693,0.05430054409394456,1,rumple,ii
2.437622490034483,0.05575814298995563,1,rumple,ii
2.6738949572068966,0.05662234593647782,1,rumple,ii
2.9101674243793108,0.058563804304088904,1,rumple,ii
3.1464398915517244,0.05842897002164446,1,rumple,ii
3.382712358724138,0.06301058631493335,1,rumple,ii
3.618984825896552,0.06379738077117779,1,rumple,ii
3.855257293068966,0.06452836512250001,1,rumple,ii
4.09152976024138,0.06460086361203335,1,rumple,ii
4.327802227413793,0.06537255940793334,1,rumple,ii
4.564074694586207,0.0649494679950778,1,rumple,ii
4.800347161758621,0.06498206338307777,1,rumple,ii
5.036619628931035,0.0662586844810111,1,rumple,ii
5.272892096103449,0.06891428321316667,1,rumple,ii
5.509164563275862,0.0713677693350333,1,rumple,ii
5.745437030448276,0.07535053300004446,1,rumple,ii
5.98170949762069,0.08105672220570001,1,rumple,ii
6.217981964793104,0.08544168586102224,1,rumple,ii
6.454254431965518,0.08638019561834445,1,rumple,ii
6.690526899137932,0.08665180055634444,1,rumple,ii
6.926799366310345,0.10544891171104431,1,rumple,ii
7.163071833482759,0.11996558032265534,1,rumple,ii
7.399344300655173,0.14134086665591097,1,rumple,ii
7.635616767827587,0.2913639593246534,1,rumple,ii
7.871889235,0.2913639593246534,1,rumple,ii
310.5000305175781,0.06566229010322215,1,map,ii
400.7018579943427,0.06566229010322215,1,map,ii
490.9036854711072,0.06566229010322215,1,map,ii
581.1055129478718,0.06566229010322215,1,map,ii
671.3073404246363,0.06566229010322215,1,map,ii
761.5091679014008,0.06564574929055549,1,map,ii
851.7109953781654,0.046203672226766676,1,map,ii
941.91282285493,0.04446886216002221,1,map,ii
1032.1146503316945,0.05818483385042221,1,map,ii
1122.316477808459,0.07125882850121112,1,map,ii
1212.5183052852235,0.05574221855778896,1,map,ii
1302.7201327619882,0.050067473373155556,1,map,ii
1392.9219602387527,0.05008704332190002,1,map,ii
1483.1237877155172,0.04824516658744446,1,map,ii
1573.325615192282,0.04823962726146668,1,map,ii
1663.5274426690464,0.04826564605575558,1,map,ii
1753.729270145811,0.048316269386533356,1,map,ii
1843.9310976225754,0.04845956238111113,1,map,ii
1934.13292509934,0.048532384024577796,1,map,ii
2024.3347525761046,0.04879007324292222,1,map,ii
2114.536580052869,0.048979446945733335,1,map,ii
2204.7384075296336,0.04901124962446667,1,map,ii
2294.9402350063983,0.04917792587753334,1,map,ii
2385.1420624831626,0.049169535247477796,1,map,ii
2475.3438899599273,0.05991174508113332,1,map,ii
2565.545717436692,0.058684713106544405,1,map,ii
2655.7475449134563,0.06470331261293331,1,map,ii
2745.949372390221,0.06643564022772216,1,map,ii
2836.1511998669857,0.07014879910579999,1,map,ii
2926.35302734375,0.07023842404513334,1,map,ii
2.8033335208892822,0.08029231527688908,1,mat,ii
3.6401151130939353,0.08029231527688908,1,mat,ii
4.476896705298588,0.08029231527688908,1,mat,ii
5.313678297503241,0.08029231527688908,1,mat,ii
6.150459889707895,0.08029231527688908,1,mat,ii
6.987241481912547,0.08030141973715577,1,mat,ii
7.8240230741172,0.08030141973715577,1,mat,ii
8.660804666321853,0.08030141973715577,1,mat,ii
9.497586258526507,0.08030680142315577,1,mat,ii
10.334367850731159,0.08034044800146686,1,mat,ii
11.171149442935812,0.0801162668091891,1,mat,ii
12.007931035140466,0.0800496402191891,1,mat,ii
12.844712627345118,0.08002482084447798,1,mat,ii
13.681494219549771,0.08001834329805577,1,mat,ii
14.518275811754425,0.08340311064892242,1,mat,ii
15.355057403959076,0.09552526330682215,1,mat,ii
16.19183899616373,0.09569941210769992,1,mat,ii
17.028620588368383,0.10534734496487766,1,mat,ii
17.865402180573035,0.10250147994854435,1,mat,ii
18.702183772777687,0.05054596958336671,1,mat,ii
19.538965364982342,0.04919664139134451,1,mat,ii
20.375746957186994,0.05001920879625559,1,mat,ii
21.21252854939165,0.05018755031992225,1,mat,ii
22.0493101415963,0.0504217862121667,1,mat,ii
22.886091733800953,0.050395351636966706,1,mat,ii
23.722873326005608,0.0501617709245667,1,mat,ii
24.55965491821026,0.05202639378048893,1,mat,ii
25.39643651041491,0.0507563659958667,1,mat,ii
26.233218102619567,0.05075028130954449,1,mat,ii
27.06999969482422,0.050757356316777816,1,mat,ii
0.047619048,0.05612518189357787,1,deepgap.fraction,ii
0.059770115310344825,0.056094757553577866,1,deepgap.fraction,ii
0.07192118262068965,0.056055135714777854,1,deepgap.fraction,ii
0.08407224993103449,0.055906050813111195,1,deepgap.fraction,ii
0.09622331724137931,0.055452329312444544,1,deepgap.fraction,ii
0.10837438455172413,0.05570233664697786,1,deepgap.fraction,ii
0.12052545186206896,0.05593158256083341,1,deepgap.fraction,ii
0.1326765191724138,0.06007939983646678,1,deepgap.fraction,ii
0.14482758648275862,0.06286038926680011,1,deepgap.fraction,ii
0.15697865379310344,0.06601453918358899,1,deepgap.fraction,ii
0.16912972110344826,0.06736088443081119,1,deepgap.fraction,ii
0.1812807884137931,0.0673802186361445,1,deepgap.fraction,ii
0.19343185572413793,0.0673802186361445,1,deepgap.fraction,ii
0.20558292303448275,0.0673802186361445,1,deepgap.fraction,ii
0.2177339903448276,0.0673802186361445,1,deepgap.fraction,ii
0.22988505765517242,0.0673802186361445,1,deepgap.fraction,ii
0.24203612496551724,0.0673802186361445,1,deepgap.fraction,ii
0.25418719227586206,0.0673802186361445,1,deepgap.fraction,ii
0.2663382595862069,0.0673802186361445,1,deepgap.fraction,ii
0.2784893268965517,0.06740567816481118,1,deepgap.fraction,ii
0.2906403942068966,0.06740567816481118,1,deepgap.fraction,ii
0.3027914615172414,0.06740567816481118,1,deepgap.fraction,ii
0.3149425288275862,0.06740567816481118,1,deepgap.fraction,ii
0.32709359613793104,0.06740567816481118,1,deepgap.fraction,ii
0.33924466344827586,0.06740567816481118,1,deepgap.fraction,ii
0.3513957307586207,0.06740567816481118,1,deepgap.fraction,ii
0.3635467980689655,0.06740567816481118,1,deepgap.fraction,ii
0.3756978653793103,0.06740567816481118,1,deepgap.fraction,ii
0.3878489326896552,0.06740567816481118,1,deepgap.fraction,ii
0.4,0.06740567816481118,1,deepgap.fraction,ii
29.68216,0.025044893863111126,1,latitude,ii
30.906949965517242,0.025005755784300015,1,latitude,ii
32.13173993103448,0.025617813758322252,1,latitude,ii
33.35652989655173,0.023951248996055555,1,latitude,ii
34.581319862068966,0.023648913766655545,1,latitude,ii
35.806109827586205,0.02384224336365552,1,latitude,ii
37.03089979310345,0.04389228439279999,1,latitude,ii
38.25568975862069,0.06950894656325557,1,latitude,ii
39.480479724137936,0.046860085120400054,1,latitude,ii
40.705269689655175,0.04672940640245561,1,latitude,ii
41.930059655172414,0.04674727451790004,1,latitude,ii
43.15484962068966,0.04706778688571115,1,latitude,ii
44.3796395862069,0.04710751446428892,1,latitude,ii
45.60442955172414,0.047109666463788925,1,latitude,ii
46.829219517241384,0.04824275300426674,1,latitude,ii
48.05400948275862,0.04824275300426674,1,latitude,ii
49.27879944827586,0.04824275300426674,1,latitude,ii
50.50358941379311,0.04824275300426674,1,latitude,ii
51.728379379310354,0.04824275300426674,1,latitude,ii
52.953169344827586,0.04824275300426674,1,latitude,ii
54.17795931034483,0.04824275300426674,1,latitude,ii
55.40274927586208,0.04812710915820007,1,latitude,ii
56.62753924137931,0.04812710915820007,1,latitude,ii
57.852329206896556,0.04812710915820007,1,latitude,ii
59.0771191724138,0.04812710915820007,1,latitude,ii
60.30190913793104,0.04812710915820007,1,latitude,ii
61.52669910344828,0.04812710915820007,1,latitude,ii
62.751489068965526,0.04812710915820007,1,latitude,ii
63.97627903448276,0.04812710915820007,1,latitude,ii
65.201069,0.04812710915820007,1,latitude,ii
-2.0562500953674316,0.08439773507418913,1,tmax,ii
-1.2646552776468212,0.08439773507418913,1,tmax,ii
-0.4730604599262107,0.08439773507418913,1,tmax,ii
0.3185343577944,0.08439773507418913,1,tmax,ii
1.1101291755150102,0.08439773507418913,1,tmax,ii
1.9017239932356205,0.08439773507418913,1,tmax,ii
2.6933188109562316,0.08439773507418913,1,tmax,ii
3.484913628676842,0.0844051265491669,1,tmax,ii
4.276508446397452,0.08457874612461135,1,tmax,ii
5.068103264118062,0.08220348759016691,1,tmax,ii
5.859698081838673,0.08220403427136691,1,tmax,ii
6.651292899559284,0.08211620535916692,1,tmax,ii
7.442887717279895,0.08211620535916692,1,tmax,ii
8.234482535000504,0.08213848026100026,1,tmax,ii
9.026077352721115,0.09237910907224459,1,tmax,ii
9.817672170441725,0.10581861859638872,1,tmax,ii
10.609266988162336,0.10686073351586642,1,tmax,ii
11.400861805882947,0.10720390475179976,1,tmax,ii
12.192456623603556,0.12211216785466641,1,tmax,ii
12.984051441324167,0.054744154912222266,1,tmax,ii
13.775646259044777,0.05646647965674451,1,tmax,ii
14.567241076765388,0.05976718391345559,1,tmax,ii
15.358835894485999,0.059512860715255585,1,tmax,ii
16.15043071220661,0.05901799997136668,1,tmax,ii
16.94202552992722,0.05901799997136668,1,tmax,ii
17.73362034764783,0.05940941034607779,1,tmax,ii
18.52521516536844,0.06000408803047779,1,tmax,ii
19.31680998308905,0.060006366383288906,1,tmax,ii
20.108404800809662,0.06001137503234445,1,tmax,ii
20.899999618530273,0.060016010651677776,1,tmax,ii
-7.639167308807373,0.04292740176822222,1,tmin,ii
-6.867471892258217,0.04292740176822222,1,tmin,ii
-6.0957764757090604,0.04292740176822222,1,tmin,ii
-5.324081059159903,0.04292740176822222,1,tmin,ii
-4.552385642610748,0.04292740176822222,1,tmin,ii
-3.780690226061591,0.04292740176822222,1,tmin,ii
-3.0089948095124344,0.04300227293622223,1,tmin,ii
-2.237299392963278,0.043194720858288925,1,tmin,ii
-1.4656039764141218,0.04445508198295559,1,tmin,ii
-0.6939085598649655,0.04264986902654445,1,tmin,ii
0.07778685668419083,0.042629386296811116,1,tmin,ii
0.8494822732333471,0.04260903077314445,1,tmin,ii
1.6211776897825043,0.04260903077314445,1,tmin,ii
2.3928731063316597,0.04260474833461112,1,tmin,ii
3.164568522880817,0.043461739718633347,1,tmin,ii
3.9362639394299723,0.04337320665206668,1,tmin,ii
4.7079593559791295,0.0552866901209667,1,tmin,ii
5.479654772528287,0.0562011856367445,1,tmin,ii
6.251350189077442,0.061145822990444486,1,tmin,ii
7.023045605626599,0.053364722835700124,1,tmin,ii
7.794741022175755,0.05521057524966673,1,tmin,ii
8.56643643872491,0.057395425523377855,1,tmin,ii
9.338131855274067,0.06070718557725565,1,tmin,ii
10.109827271823224,0.07476118280238901,1,tmin,ii
10.881522688372382,0.07158858601835567,1,tmin,ii
11.653218104921539,0.07459334872311121,1,tmin,ii
12.424913521470693,0.07408692537867789,1,tmin,ii
13.19660893801985,0.0740992801658001,1,tmin,ii
13.968304354569007,0.07410158990046677,1,tmin,ii
14.739999771118164,0.07410228306157787,1,tmin,ii
0.159553265,0.05555601684662229,1,vertcv,ii
0.23661548562068965,0.05559098450575562,1,vertcv,ii
0.3136777062413793,0.055508501862255616,1,vertcv,ii
0.39073992686206893,0.055357815541633416,1,vertcv,ii
0.4678021474827586,0.05569146099412229,1,vertcv,ii
0.5448643681034483,0.06322774687953335,1,vertcv,ii
0.6219265887241379,0.06768600080121114,1,vertcv,ii
0.6989888093448275,0.06846880897053335,1,vertcv,ii
0.7760510299655172,0.06860024757303335,1,vertcv,ii
0.8531132505862069,0.06846568358202224,1,vertcv,ii
0.9301754712068966,0.06850203241624446,1,vertcv,ii
1.0072376918275863,0.06885135375450005,1,vertcv,ii
1.0842999124482757,0.06809664479215558,1,vertcv,ii
1.1613621330689654,0.0712491286341556,1,vertcv,ii
1.238424353689655,0.07099711985615562,1,vertcv,ii
1.3154865743103448,0.07105966193393337,1,vertcv,ii
1.3925487949310345,0.07107746756793339,1,vertcv,ii
1.4696110155517241,0.07114519988993337,1,vertcv,ii
1.5466732361724138,0.07114519988993337,1,vertcv,ii
1.6237354567931035,0.07131687603673338,1,vertcv,ii
1.7007976774137932,0.07131687603673338,1,vertcv,ii
1.7778598980344826,0.07131687603673338,1,vertcv,ii
1.8549221186551723,0.07131687603673338,1,vertcv,ii
1.931984339275862,0.07131687603673338,1,vertcv,ii
2.009046559896552,0.07131687603673338,1,vertcv,ii
2.0861087805172414,0.07131687603673338,1,vertcv,ii
2.163171001137931,0.07131687603673338,1,vertcv,ii
2.2402332217586207,0.07131687603673338,1,vertcv,ii
2.31729544237931,0.07131687603673338,1,vertcv,ii
2.394357663,0.07131687603673338,1,vertcv,ii
0.020939777,0.11339972992891084,1,entropy,ii
0.04954307224137931,0.11339972992891084,1,entropy,ii
0.07814636748275862,0.11380269224691084,1,entropy,ii
0.10674966272413794,0.11431993690702194,1,entropy,ii
0.13535295796551725,0.11347678404501083,1,entropy,ii
0.16395625320689655,0.10480955330273306,1,entropy,ii
0.19255954844827586,0.10203359845685524,1,entropy,ii
0.22116284368965516,0.10248957761991079,1,entropy,ii
0.24976613893103447,0.09308928402776642,1,entropy,ii
0.2783694341724138,0.09079620778297764,1,entropy,ii
0.3069727294137931,0.0905640659195443,1,entropy,ii
0.3355760246551724,0.07037562534425545,1,entropy,ii
0.3641793198965517,0.06924268640622215,1,entropy,ii
0.392782615137931,0.06709147719726656,1,entropy,ii
0.42138591037931034,0.0632213624161444,1,entropy,ii
0.4499892056206896,0.06239575798864444,1,entropy,ii
0.47859250086206895,0.059224269477133336,1,entropy,ii
0.5071957961034483,0.056093061435633376,1,entropy,ii
0.5357990913448276,0.05517451106914449,1,entropy,ii
0.5644023865862069,0.05501862765120003,1,entropy,ii
0.5930056818275863,0.055224278754311185,1,entropy,ii
0.6216089770689656,0.05564038641140008,1,entropy,ii
0.6502122723103448,0.061366748111133414,1,entropy,ii
0.6788155675517241,0.06901824940766667,1,entropy,ii
0.7074188627931035,0.07067818551602219,1,entropy,ii
0.7360221580344828,0.0791025342301778,1,entropy,ii
0.7646254532758621,0.08445318523843331,1,entropy,ii
0.7932287485172415,0.0989370558287776,1,entropy,ii
0.8218320437586207,0.09752994090943319,1,entropy,ii
0.850435339,0.09812824284105538,1,entropy,ii
0.545949717,0.06862957551791109,1,gfp,ii
0.5615342813793103,0.06875920514724443,1,gfp,ii
0.5771188457586206,0.06875920514724443,1,gfp,ii
0.5927034101379309,0.06875920514724443,1,gfp,ii
0.6082879745172414,0.06831026984848887,1,gfp,ii
0.6238725388965517,0.06831026984848887,1,gfp,ii
0.639457103275862,0.06837730804518886,1,gfp,ii
0.6550416676551724,0.06750594773607775,1,gfp,ii
0.6706262320344827,0.06405518357508888,1,gfp,ii
0.6862107964137931,0.06136870954276665,1,gfp,ii
0.7017953607931035,0.05535365740533336,1,gfp,ii
0.7173799251724138,0.05486864297258894,1,gfp,ii
0.7329644895517241,0.05458871791025563,1,gfp,ii
0.7485490539310344,0.05456694734275562,1,gfp,ii
0.7641336183103449,0.05456694734275562,1,gfp,ii
0.7797181826896551,0.05456170389675563,1,gfp,ii
0.7953027470689655,0.05456853388397785,1,gfp,ii
0.8108873114482759,0.0538037693343556,1,gfp,ii
0.8264718758275862,0.053620370078722286,1,gfp,ii
0.8420564402068966,0.053515266084055636,1,gfp,ii
0.8576410045862068,0.053489155238188944,1,gfp,ii
0.8732255689655173,0.053973009057588936,1,gfp,ii
0.8888101333448276,0.05506735497843343,1,gfp,ii
0.9043946977241379,0.06259035102064447,1,gfp,ii
0.9199792621034483,0.09306136148606656,1,gfp,ii
0.9355638264827586,0.09710983738021105,1,gfp,ii
0.951148390862069,0.09780577278464436,1,gfp,ii
0.9667329552413793,0.1147766019953221,1,gfp,ii
0.9823175196206897,0.14255687134473324,1,gfp,ii
0.997902084,0.14169642465702215,1,gfp,ii
0,0.1110987098261665,1,vai,ii
0.5523927834482759,0.09449638739878878,1,vai,ii
1.1047855668965518,0.06802916604737781,1,vai,ii
1.6571783503448279,0.06773005589636669,1,vai,ii
2.2095711337931037,0.06256656425281115,1,vai,ii
2.7619639172413795,0.061303424182088936,1,vai,ii
3.3143567006896557,0.057808526065377806,1,vai,ii
3.8667494841379315,0.056951779579800056,1,vai,ii
4.419142267586207,0.05583525259938895,1,vai,ii
4.971535051034484,0.05574084633290008,1,vai,ii
5.523927834482759,0.054674870405422335,1,vai,ii
6.076320617931035,0.05403735697603343,1,vai,ii
6.628713401379311,0.05295471180543339,1,vai,ii
7.181106184827587,0.05155116538672226,1,vai,ii
7.733498968275863,0.05116709197841115,1,vai,ii
8.285891751724138,0.05117921417840005,1,vai,ii
8.838284535172415,0.05163042020818895,1,vai,ii
9.39067731862069,0.05152723464625561,1,vai,ii
9.943070102068967,0.05143072652658895,1,vai,ii
10.495462885517242,0.05151084740401117,1,vai,ii
11.047855668965518,0.05152008743301118,1,vai,ii
11.600248452413794,0.05152388341817784,1,vai,ii
12.15264123586207,0.05144368582084452,1,vai,ii
12.705034019310347,0.05144767866084452,1,vai,ii
13.257426802758623,0.05144767866084452,1,vai,ii
13.809819586206897,0.05144767866084452,1,vai,ii
14.362212369655174,0.05144767866084452,1,vai,ii
14.91460515310345,0.05144767866084452,1,vai,ii
15.466997936551726,0.05144767866084452,1,vai,ii
16.01939072,0.05144767866084452,1,vai,ii
2,0.11886271100826659,1,nspp_native,ii
6.586206896551724,0.11891680963182216,1,nspp_native,ii
11.172413793103448,0.11594550203198878,1,nspp_native,ii
15.758620689655173,0.11146281638535538,1,nspp_native,ii
20.344827586206897,0.08699891194631106,1,nspp_native,ii
24.93103448275862,0.07284543572518888,1,nspp_native,ii
29.517241379310345,0.06216559199750006,1,nspp_native,ii
34.10344827586207,0.05789456202028895,1,nspp_native,ii
38.689655172413794,0.05569036864412231,1,nspp_native,ii
43.275862068965516,0.055879682484333434,1,nspp_native,ii
47.86206896551724,0.055022795383322325,1,nspp_native,ii
52.44827586206897,0.053556731969877876,1,nspp_native,ii
57.03448275862069,0.05384746453641123,1,nspp_native,ii
61.62068965517241,0.053781618317811225,1,nspp_native,ii
66.20689655172414,0.053666012120200106,1,nspp_native,ii
70.79310344827586,0.053885563452466756,1,nspp_native,ii
75.37931034482759,0.053908429024455654,1,nspp_native,ii
79.96551724137932,0.05383745561543341,1,nspp_native,ii
84.55172413793103,0.053799046628944525,1,nspp_native,ii
89.13793103448276,0.05378297082671119,1,nspp_native,ii
93.72413793103448,0.053763676552111186,1,nspp_native,ii
98.3103448275862,0.053742571648611195,1,nspp_native,ii
102.89655172413794,0.05375535447527787,1,nspp_native,ii
107.48275862068965,0.0537714280574112,1,nspp_native,ii
112.06896551724138,0.05376999005801119,1,nspp_native,ii
116.65517241379311,0.0537597132788112,1,nspp_native,ii
121.24137931034483,0.0537597132788112,1,nspp_native,ii
125.82758620689656,0.053994243501344526,1,nspp_native,ii
130.41379310344828,0.054194740793677865,1,nspp_native,ii
135,0.056430764633600056,1,nspp_native,ii
0.01280794,0.06378072578371113,1,shannon_native,ii
0.146724155,0.06378072578371113,1,shannon_native,ii
0.28064037000000003,0.06378072578371113,1,shannon_native,ii
0.41455658500000003,0.06375279602376668,1,shannon_native,ii
0.5484728,0.06340115969286671,1,shannon_native,ii
0.6823890149999999,0.06325468938605558,1,shannon_native,ii
0.81630523,0.06201468727086671,1,shannon_native,ii
0.950221445,0.059393505801166716,1,shannon_native,ii
1.0841376600000001,0.057749868298155614,1,shannon_native,ii
1.218053875,0.0581867294691334,1,shannon_native,ii
1.35197009,0.05703062887953341,1,shannon_native,ii
1.4858863050000002,0.05581331692011119,1,shannon_native,ii
1.6198025200000001,0.05472572288747787,1,shannon_native,ii
1.753718735,0.05461301060207788,1,shannon_native,ii
1.8876349500000003,0.05540733445478896,1,shannon_native,ii
2.021551165,0.055651499915688976,1,shannon_native,ii
2.15546738,0.05543664127342232,1,shannon_native,ii
2.2893835950000003,0.05523401266905564,1,shannon_native,ii
2.42329981,0.05568116098865563,1,shannon_native,ii
2.5572160250000002,0.05573426921050006,1,shannon_native,ii
2.69113224,0.05596192203566671,1,shannon_native,ii
2.825048455,0.055864811271522256,1,shannon_native,ii
2.9589646700000003,0.057259145124677766,1,shannon_native,ii
3.092880885,0.05916627646153332,1,shannon_native,ii
3.2267971,0.06371442877933335,1,shannon_native,ii
3.3607133150000004,0.06352360126668888,1,shannon_native,ii
3.49462953,0.06503737526384443,1,shannon_native,ii
3.6285457450000003,0.06528971666015555,1,shannon_native,ii
3.7624619600000004,0.0654334378719889,1,shannon_native,ii
3.896378175,0.0654334378719889,1,shannon_native,ii
0,0.06786084785961113,1,folded_aspect,ii
6.206896551724138,0.0643616361764667,1,folded_aspect,ii
12.413793103448276,0.0631691374438667,1,folded_aspect,ii
18.620689655172413,0.06041943717443334,1,folded_aspect,ii
24.82758620689655,0.05992721437586667,1,folded_aspect,ii
31.03448275862069,0.058602885017,1,folded_aspect,ii
37.241379310344826,0.058819085185222234,1,folded_aspect,ii
43.44827586206897,0.057167117814088925,1,folded_aspect,ii
49.6551724137931,0.055788445247244536,1,folded_aspect,ii
55.86206896551724,0.055723282611211185,1,folded_aspect,ii
62.06896551724138,0.05569169163412229,1,folded_aspect,ii
68.27586206896552,0.05569749653077788,1,folded_aspect,ii
74.48275862068965,0.05639520687604453,1,folded_aspect,ii
80.6896551724138,0.05634383038518897,1,folded_aspect,ii
86.89655172413794,0.05586173698608895,1,folded_aspect,ii
93.10344827586206,0.05538975830015561,1,folded_aspect,ii
99.3103448275862,0.05532088045742228,1,folded_aspect,ii
105.51724137931035,0.05535019493146673,1,folded_aspect,ii
111.72413793103448,0.05531966721968895,1,folded_aspect,ii
117.93103448275862,0.05529588146148894,1,folded_aspect,ii
124.13793103448276,0.05517141084998895,1,folded_aspect,ii
130.3448275862069,0.05515310860854452,1,folded_aspect,ii
136.55172413793105,0.055411386153988954,1,folded_aspect,ii
142.75862068965517,0.05526468871183341,1,folded_aspect,ii
148.9655172413793,0.05525115053423342,1,folded_aspect,ii
155.17241379310346,0.056091805508988984,1,folded_aspect,ii
161.3793103448276,0.05618896825582231,1,folded_aspect,ii
167.58620689655172,0.05710350033323341,1,folded_aspect,ii
173.79310344827587,0.057820827537355596,1,folded_aspect,ii
180,0.061043562169299986,1,folded_aspect,ii
0.69,0.26630195908088916,1,minelev,ii
118.6,0.0653681791480667,1,minelev,ii
236.51,0.05966841065736669,1,minelev,ii
354.42,0.055728880860055625,1,minelev,ii
472.33,0.05346181851883338,1,minelev,ii
590.24,0.05030087695630006,1,minelev,ii
